Product ID,Product Name,Price,Currency,Rating,Total Ratings,Fit
E470863-000,Áo Cardigan Len Sợi Souffle | Kẻ Sọc,391000.0,VND,,,
E470862-000,Áo Cardigan Len Sợi Souffle,391000.0,VND,,,
E464602-000,AIRism Áo Hoodie Chống Tia UV Vải Mắt Lưới (Chống Nắng),391000.0,VND,4.89,9.0,3.0
E469637-000,PUFFTECH Áo Khoác Chần Bông Kéo Khóa Có Thể Giặt Máy,784000.0,VND,5.0,6.0,3.0
E470873-000,Áo Thun Cổ Tròn,244000.0,VND,5.0,2.0,3.0
E470872-000,Áo Thun Cổ Tròn | Frill,244000.0,VND,5.0,2.0,3.0
E470826-000,Áo Thun Cổ Tròn | Kẻ Sọc,244000.0,VND,5.0,2.0,3.0
E455583-000,HEATTECH Áo Giữ Nhiệt | Cổ Rộng,195000.0,VND,4.88,33.0,3.03
E473627-000,Áo Thun Dry Cổ Tròn | Họa Tiết,195000.0,VND,,,
E473624-000,Áo Thun Dry Cổ Tròn,195000.0,VND,,,
E464638-000,Áo Ba Lỗ Vải Cotton Mắt Lưới | 2 Chiếc,195000.0,VND,4.9,31.0,3.06
E464607-000,Áo Thun Dry Nhiều Màu | In Họa Tiết,195000.0,VND,4.92,13.0,3.08
E464605-000,Áo Thun Dry Nhiều Màu | Kẻ Sọc,195000.0,VND,4.64,14.0,3.0
E464604-000,Áo Thun Cổ Tròn Vải Dry,195000.0,VND,4.95,19.0,3.32
E472823-000,Áo Thun Cổ Tròn Vải Dry | Họa Tiết,195000.0,VND,5.0,1.0,3.0
E472830-000,Áo Ba Lỗ Vải Cotton Mắt Lưới | 2 Chiếc,195000.0,VND,5.0,2.0,3.0
E473887-000,Lisa Larson Bộ Pyjama,391000.0,VND,5.0,1.0,3.0
E473886-000,Lisa Larson Bộ Pyjama,391000.0,VND,5.0,1.0,3.0
E473885-000,Lisa Larson Bộ Pyjama,391000.0,VND,5.0,2.0,3.0
E473884-000,Lisa Larson Bộ Pyjama,391000.0,VND,,,
E465728-000,Sesame Street Bộ Pyjama Vải Dry,391000.0,VND,5.0,1.0,3.0
E465727-000,Sesame Street Bộ Pyjama Vải Dry,391000.0,VND,5.0,2.0,3.0
E465725-000,Sesame Street Bộ Pyjama Vải Dry,391000.0,VND,,,
E460841-000,Quần Leggings Giả Lông Cừu | Họa Tiết,195000.0,VND,5.0,4.0,3.0
E444727-000,Quần Legging Giả Lông Cừu,195000.0,VND,4.92,13.0,3.15
E476382-000,Quần Leggings Lửng | Dáng Relax | Họa Tiết,146000.0,VND,,,
E473875-000,Quần Leggings | Dáng Relax,146000.0,VND,,,
E473870-000,Quần Leggings | Họa TIết,146000.0,VND,,,
E473633-000,AIRism Quần Leggings Lửng | Dáng Relax,146000.0,VND,,,
E473630-000,AIRism Quần Leggings Lửng | Họa Tiết,146000.0,VND,,,
E469618-000,Quần Leggings | Dáng Relax | Họa Tiết,146000.0,VND,5.0,15.0,3.07
E469617-000,Quần Leggings | Dáng Relax | Vải Denim-like,146000.0,VND,4.67,3.0,3.0
E469615-000,Quần Leggings | Vải Gân | Họa Tiết,146000.0,VND,5.0,4.0,2.75
E464544-000,Quần Leggings | Vải Waffle,146000.0,VND,5.0,17.0,3.18
E460784-000,Quần Leggings | Vải Nhung,146000.0,VND,4.64,14.0,3.07
E460776-000,Quần Leggings | Vải Gân,146000.0,VND,4.92,37.0,3.03
E455062-000,Quần Leggings | Dáng Relax | Vải Denim-like,146000.0,VND,4.89,54.0,3.11
E444715-000,Quần Leggings | Vải Denim-like,146000.0,VND,4.89,138.0,3.08
E444703-000,Quần Legging,146000.0,VND,4.98,50.0,3.06
E472829-000,Quần Leggings Lửng | Dáng Relax | Họa Tiết,146000.0,VND,5.0,4.0,3.0
E464621-000,Quần Leggings Lửng | Dáng Relax | AIRism,146000.0,VND,4.94,18.0,3.22
E454990-000,Quần Leggings Lửng | Dáng Relax,146000.0,VND,4.83,29.0,3.07
E444926-000,Quần Leggings Lửng | Vải Denim-like,146000.0,VND,4.81,54.0,3.17
E472822-000,Quần Easy Shorts | Họa Tiết,244000.0,VND,,,
E466903-000,Quần Easy Shorts | Denim,244000.0,VND,4.67,3.0,3.0
E464595-000,Quần Easy Shorts,244000.0,VND,5.0,8.0,3.0
E472831-000,Bộ Pyjama Vải Dry,391000.0,VND,5.0,3.0,3.67
E464651-000,Bộ Pyjama Vải Dry,391000.0,VND,4.92,12.0,3.08
E464649-000,Bộ Pyjama Vải Dry,391000.0,VND,4.92,12.0,3.08
E472671-000,Bộ Pyjama Chần Bông | Họa Tiết,489000.0,VND,,,
E469654-000,Bộ Pyjama Chần Bông | Họa Tiết,489000.0,VND,,,
E472009-000,PUFFTECH Áo Khoác Dáng Sơ Mi,1962000.0,VND,,,
E476647-000,NỮ ÁO THUN TAY DÀI,391000.0,VND,,,
E474402-000,AIRism Áo Thun Vải Cotton,391000.0,VND,5.0,6.0,2.83
E472660-000,Áo Polo Vải Len Dệt 3D,588000.0,VND,4.81,106.0,3.12
E478494-000,UT Mickey Mouse in Vietnam Áo Thun,391000.0,VND,,,
E478493-000,UT Mickey Mouse in Vietnam Áo Thun,391000.0,VND,,,
E478492-000,UT Mickey Mouse in Vietnam Áo Thun,391000.0,VND,,,
E478479-000,UT Mickey Mouse in Vietnam Áo Thun,391000.0,VND,,,
E476766-000,Áo Len Dệt 3D Vải Cotton Dáng Relax | Cổ V,686000.0,VND,,,
E474978-000,Áo Len Dệt 3D Vải Cotton Dáng Relax | Cổ V,686000.0,VND,,,
E474981-000,Áo Khoác Len Dáng Ngắn,784000.0,VND,,,
E476105-000,Áo Cardigan Merino Cổ V Dáng Rộng,980000.0,VND,,,
E473154-000,Áo Len Merino Cổ Tròn,784000.0,VND,,,
E475671-000,Áo Kiểu Diềm Nhún,588000.0,VND,,,
E477302-000,Đầm Bra Vải Crepe Jersey,784000.0,VND,,,
E473920-000,Áo Ngực Không Gọng | Thể Thao,489000.0,VND,,,
E472950-000,HEATTECH Tất,146000.0,VND,,,
E476655-000,Quần Cotton Dáng Relax Dài Đến Mắt Cá | Kẻ Sọc,489000.0,VND,,,
E476641-000,Túi Đeo Chéo,391000.0,VND,,,
E476123-000,Túi Nhỏ Tiện Dụng,391000.0,VND,,,
E470092-000,HEATTECH Mũ Len,391000.0,VND,,,
E470091-000,HEATTECH Khăn Choàng Đan Len,588000.0,VND,,,
E470093-000,HEATTECH Găng Tay Len (Mitten),391000.0,VND,,,
E476141-000,DRY-EX Áo Thun | Họa Tiết,391000.0,VND,,,
E475360-000,DRY-EX Áo Thun | Mapping,391000.0,VND,5.0,6.0,2.67
E476528-000,UNIQLO LOGO Áo Thun,391000.0,VND,,,
E475800-000,UNIQLO LOGO Áo Nỉ,784000.0,VND,,,
E477830-000,Áo Sơ Mi Không Cần Ủi | Kẻ Sọc,784000.0,VND,,,
E478977-000,Áo Sơ Mi Vải Dạ | Caro,588000.0,VND,4.8,5.0,3.6
E478930-000,Áo Sơ Mi Vải Dạ | Caro,588000.0,VND,5.0,1.0,3.0
E478929-000,ÁO SƠ-MI VẢI DẠ,588000.0,VND,5.0,2.0,4.0
E478928-000,ÁO SƠ-MI VẢI DẠ,588000.0,VND,4.0,2.0,3.0
E477644-000,Áo Sơ Mi Vải Cotton Modal | Cổ Mở,588000.0,VND,,,
E474529-000,Áo Sơ Mi Vải Cotton Linen Cổ Trụ | Kẻ Sọc,588000.0,VND,,,
E474528-000,Áo Sơ Mi Vải Cotton Linen Cổ Trụ,588000.0,VND,,,
E474522-000,Áo Sơ Mi Vải Cotton Modal | Cổ Mở | Họa Tiết,588000.0,VND,,,
E474521-000,Áo Sơ Mi Vải Cotton Modal | Cổ Mở | Họa Tiết,588000.0,VND,,,
E474519-000,Áo Sơ Mi Vải Cotton Modal | Cổ Mở,588000.0,VND,,,
E475551-000,Quần Jeans Dáng Suông Ống Rộng,980000.0,VND,,,
E477637-000,Quần Dài Vải Pha Linen Dáng Relax | Kẻ Sọc,784000.0,VND,,,
E470598-000,Quần Dài Vải Pha Linen Dáng Relax,784000.0,VND,,,
E470631-000,Miracle Air Quần Shorts | Họa Tiết,784000.0,VND,,,
E475769-000,Áo Khoác Kéo Khóa Dáng Ngắn,784000.0,VND,,,
E474559-000,Áo Khoác Vải Denim Dáng Ngắn | Indigo,784000.0,VND,,,
E473225-000,PUFFTECH Áo Khoác Chần Bông,980000.0,VND,,,
E475417-000,Quần Nỉ Dry | Kẻ Sọc,391000.0,VND,,,
E474835-000,Áo Khoác Nỉ Dry Kéo Khóa,489000.0,VND,,,
E473334-000,Áo Len Merino Cổ Tròn,686000.0,VND,,,
E474833-000,AIRism Áo Thun Vải Cotton | Kẻ Sọc,293000.0,VND,4.0,1.0,3.0
E474832-000,AIRism Áo Thun Vải Cotton,293000.0,VND,4.0,1.0,4.0
E477211-000,TRẺ EM QUẦN SHORT,293000.0,VND,,,
E474585-000,Quần Shorts Gear,293000.0,VND,,,
E476600-000,Đầm Tay Xòe,391000.0,VND,,,
E474909-000,HEATTECH Tất Giữ Nhiệt | 2 Đôi,195000.0,VND,,,
E473335-000,HEATTECH Mũ Lưỡi Trai Len,391000.0,VND,,,
E473625-000,Áo Thun Dry Cổ Tròn | Xếp Nếp,195000.0,VND,,,
